id,name,names,external_ids,website,wikipedia
931,Universidade Federal do ABC UFABC,"{""fr"":""Université fédérale de l'abc"",""en"":""Federal University of ABC""}","{""ISNI"":""0000 0004 0643 8839"",""OrgRef"":""14293177"",""Wikidata"":""Q3551407""}",http://www.ufabc.edu.br,https://en.wikipedia.org/wiki/Universidade_Federal_do_ABC
932,Universidade Federal do Espírito Santo,"{""en"":""Federal University of Espírito Santo""}","{""ISNI"":""0000 0001 2167 4168"",""OrgRef"":""36923360"",""Wikidata"":""Q10387830""}",http://ufes.br,https://en.wikipedia.org/wiki/Universidade_Federal_do_Espírito_Santo
933,Universidade Federal de Lavras UFLA,"{""pt"":""Universidade Federal de Lavras""}","{""ISNI"":""0000 0000 8816 9513"",""OrgRef"":""46566451"",""Wikidata"":""Q10387826""}",http://www.ufla.br,https://en.wikipedia.org/wiki/Universidade_Federal_de_Lavras
934,Universidade Federal de Pelotas UFPEL,"{""en"":""Federal University of Pelotas""}","{""ISNI"":""0000 0001 2134 6519"",""OrgRef"":""11022344"",""Wikidata"":""Q7894376""}",http://www.ufpel.edu.br,https://en.wikipedia.org/wiki/Universidade_Federal_de_Pelotas
935,Universidade Federal de Campina Grande,"{""pt"":""Universidade Federal de Campina Grande""}","{""ISNI"":""0000 0001 0169 5930"",""OrgRef"":""8791967"",""Wikidata"":""Q3848464""}",http://www.ufcg.edu.br,https://en.wikipedia.org/wiki/Federal_University_of_Campina_Grande
936,Universidade Federal Rural de Pernambuco UFRPE,"{""pt"":""Universidade Federal Rural de Pernambuco""}","{""ISNI"":""0000 0001 2111 0565"",""OrgRef"":""1511997"",""Wikidata"":""Q7894368""}",http://www.ufrpe.br,https://en.wikipedia.org/wiki/Universidade_Federal_Rural_de_Pernambuco
937,Universidade do Vale do Rio dos Sinos UNISINOS,,"{""ISNI"":""0000 0001 1882 7290"",""OrgRef"":""3965914"",""Wikidata"":""Q7894410""}",http://www.unisinos.br,https://en.wikipedia.org/wiki/Universidade_do_Vale_do_Rio_dos_Sinos
938,Universidade Federal de Mato Grosso do Sul,"{""pt"":""Universidade Federal de Mato Grosso do Sul""}","{""ISNI"":""0000 0001 2163 5978"",""OrgRef"":""12169108"",""Wikidata"":""Q5440478""}",http://www.ufms.br,https://en.wikipedia.org/wiki/Federal_University_of_Mato_Grosso_do_Sul
939,Universidade Federal de Ouro Preto UFOP,"{""en"":""Federal University of Ouro Preto""}","{""ISNI"":""0000 0004 0488 4317"",""OrgRef"":""38766892"",""Wikidata"":""Q6741204""}",http://www.ufop.br,https://en.wikipedia.org/wiki/Universidade_Federal_de_Ouro_Preto
940,Universidade Tecnológica Federal do Paraná UTFRP,,,http://www.utfpr.edu.br,https://en.wikipedia.org/wiki/Federal_Technological_University_of_Paraná
941,Universidade do Estado de Santa Catarina UDESC,"{""fr"":""Université de l'État de santa catarina"",""en"":""Santa Catarina State University""}","{""ISNI"":""0000 0001 2150 7271"",""OrgRef"":""37332833"",""Wikidata"":""Q3551702""}",http://www.udesc.br,https://en.wikipedia.org/wiki/Universidade_do_Estado_de_Santa_Catarina
942,Universidade Federal do Rio Grande FURG,"{""en"":""Federal University Foundation of Rio Grande""}","{""ISNI"":""0000 0000 8540 6536"",""OrgRef"":""1283606"",""Wikidata"":""Q5508999""}",http://www.furg.br,https://en.wikipedia.org/wiki/Fundação_Universidade_Federal_do_Rio_Grande
943,Universidade de Santa Cruz do Sul UNISC,,,http://www.unisc.br,https://en.wikipedia.org/wiki/Universidade_de_Santa_Cruz_do_Sul
944,Pontificia Universidade Católica do Minas Gerais PUC-MINAS,"{""fr"":""Université pontificale catholique du minas gerais"",""en"":""Pontifical Catholic University of Minas Gerais""}","{""ISNI"":""0000 0001 2155 6671"",""OrgRef"":""9754802"",""Wikidata"":""Q923610""}",http://www.pucminas.br,https://en.wikipedia.org/wiki/Pontifícia_Universidade_Católica_de_Minas_Gerais
945,Universidade Federal de Mato Grosso,"{""en"":""Federal University of Mato Grosso""}","{""ISNI"":""0000 0001 2322 4953"",""OrgRef"":""2636445"",""Wikidata"":""Q7894374""}",http://www.ufmt.br,https://en.wikipedia.org/wiki/Universidade_Federal_de_Mato_Grosso
946,Universidade Federal de São João del Rei UFSJ,,,http://www.ufsj.edu.br,https://en.wikipedia.org/wiki/Federal_University_of_São_João_del-Rei
947,Universidade Presbiteriana Mackenzie,"{""en"":""Mackenzie Presbyterian University""}","{""ISNI"":""0000 0001 2359 5252"",""FundRef"":""501100007160"",""OrgRef"":""2768343"",""Wikidata"":""Q7894395""}",http://www.mackenzie.br,https://en.wikipedia.org/wiki/Mackenzie_Presbyterian_University
948,Universidade Federal de Sergipe UFS,"{""en"":""Federal University of Sergipe""}","{""ISNI"":""0000 0001 2285 6801"",""OrgRef"":""27705389"",""Wikidata"":""Q7894380""}",http://www.ufs.br,https://en.wikipedia.org/wiki/Universidade_Federal_de_Sergipe
949,Universidade Federal do Maranhão,"{""pt"":""Universidade Federal do Maranhão""}","{""ISNI"":""0000 0001 2165 7632"",""OrgRef"":""15281077"",""Wikidata"":""Q5440477""}",http://www.ufma.br,https://en.wikipedia.org/wiki/Federal_University_of_Maranhão
950,Universidade Estadual de Ponta Grossa UEPG,"{""pt"":""Universidade Estadual de Ponta Grossa"",""en"":""State University of Ponta Grossa""}","{""ISNI"":""0000 0001 2218 3838"",""OrgRef"":""16256451"",""Wikidata"":""Q7228043""}",http://uepg.br,https://en.wikipedia.org/wiki/Ponta_Grossa_State_University
951,Pontificia Universidade Católica de São Paulo PUC-SP,"{""en"":""Pontifical Catholic University of São Paulo""}","{""ISNI"":""0000 0001 2149 6891"",""OrgRef"":""3463447"",""Wikidata"":""Q1815994""}",http://www.pucsp.br,https://en.wikipedia.org/wiki/Pontifícia_Universidade_Católica_de_São_Paulo
952,Universidade Federal do Piauí UFPI,,"{""ISNI"":""0000 0001 2176 3398"",""FundRef"":""501100005279"",""OrgRef"":""47000357""}",http://www.ufpi.br,https://pt.wikipedia.org/wiki/Universidade_Federal_do_Piauí
953,Universidade Estácio de Sá,"{""pt"":""Universidade Estácio de Sá""}","{""ISNI"":""0000 0001 1954 6327"",""OrgRef"":""2664891"",""Wikidata"":""Q2091986""}",http://estacio.br,https://en.wikipedia.org/wiki/Estácio_S.A.
954,Universidade Estadual do Oeste do Paraná UNIOSTE,,"{""ISNI"":""0000 0000 8817 7150""}",http://www.unioeste.br,https://en.wikipedia.org/wiki/State_University_of_West_Paraná
955,Universidade Católica de Brasilia,"{""es"":""Universidad Católica de Brasilia"",""en"":""Catholic University of Brasília""}","{""ISNI"":""0000 0001 1882 0945"",""OrgRef"":""9576074"",""Wikidata"":""Q7894359""}",http://www.ucb.br,https://en.wikipedia.org/wiki/Universidade_Católica_de_Brasília
956,Universidade de Passo Fundo,"{""en"":""University of Passo Fundo""}","{""ISNI"":""0000 0001 2202 4781"",""OrgRef"":""32124076"",""Wikidata"":""Q7161124""}",http://www.upf.br,https://en.wikipedia.org/wiki/Universidade_de_Passo_Fundo
957,Universidade Federal Rural do Rio de Janeiro UFRRJ,"{""en"":""Federal Rural University of Rio de Janeiro""}","{""ISNI"":""0000 0001 1523 2582"",""OrgRef"":""21291655"",""Wikidata"":""Q7834196""}",http://www.ufrrj.br,https://en.wikipedia.org/wiki/Universidade_Federal_Rural_do_Rio_de_Janeiro
958,Universidade Estadual de Feira de Santana UEFS,"{""fr"":""Université d'État de feira de santana"",""pt"":""Universidade Estadual de Feira de Santana""}","{""ISNI"":""0000 0001 2325 7288"",""OrgRef"":""26069844"",""Wikidata"":""Q156406""}",http://www.uefs.br,https://en.wikipedia.org/wiki/State_University_of_Feira_de_Santana
959,Universidade Nove de Julho,,"{""ISNI"":""0000 0004 0414 8221""}",http://www.uninove.br,https://pt.wikipedia.org/wiki/Universidade_Nove_de_Julho
960,Universidade de Caxias do Sul,"{""pt"":""Universidade de Caxias do Sul""}","{""OrgRef"":""22332772"",""Wikidata"":""Q5392048""}",http://www.ucs.br,https://en.wikipedia.org/wiki/University_of_Caxias_do_Sul
961,Universidade Estadual da Paraíba UEPB,"{""es"":""Universidad Estatal de Paraíba"",""pt"":""Universidade Estadual da Paraíba""}","{""ISNI"":""0000 0001 0167 6035"",""OrgRef"":""37690190"",""Wikidata"":""Q4984567""}",http://www.uepb.edu.br,https://en.wikipedia.org/wiki/State_University_of_Paraíba
962,Universidade Metodista de São Paulo,"{""pt"":""Universidade Metodista de São Paulo""}","{""ISNI"":""0000 0001 2295 1681"",""OrgRef"":""3909453"",""Wikidata"":""Q7894387""}",http://www.metodista.br,https://en.wikipedia.org/wiki/Methodist_University_of_São_Paulo
963,Universidade Estadual do Ceará,"{""pt"":""Universidade Estadual do Ceará""}","{""ISNI"":""0000 0000 9141 3257"",""FundRef"":""501100007355"",""OrgRef"":""1549522"",""Wikidata"":""Q7894366""}",http://www.uece.br,https://en.wikipedia.org/wiki/State_University_of_Ceará
965,Universidade Luterana do Brasil ULBRA,"{""es"":""Universidad Luterana de Brasil"",""en"":""Lutheran University of Brazil""}","{""ISNI"":""0000 0001 2111 8057"",""OrgRef"":""3965926"",""Wikidata"":""Q5650092""}",http://www.ulbra.br,https://en.wikipedia.org/wiki/Universidade_Luterana_do_Brasil
966,Universidade do Estado da Bahia UNEB,,,http://www.uneb.br,https://en.wikipedia.org/wiki/Bahia_State_University
967,Universidade do Vale do Itajaí UNIVALI,,"{""ISNI"":""0000 0000 9662 6008""}",http://www.univali.br,https://pt.wikipedia.org/wiki/Universidade_do_Vale_do_Itajaí
968,Faculdade de Medicina de São José do Rio Preto FAMERP,"{""en"":""Faculty of Medicine of São José do Rio Preto""}","{""ISNI"":""0000 0004 0615 5265"",""FundRef"":""501100006183"",""OrgRef"":""43399544"",""Wikidata"":""Q10279540""}",http://www.famerp.br,https://en.wikipedia.org/wiki/Faculdade_de_Medicina_de_São_José_do_Rio_Preto
969,Pontificia Universidade Católica do Campinas PUC-CAMPINAS,"{""fr"":""Université pontificale catholique de campinas""}","{""ISNI"":""0000 0001 2158 5376"",""FundRef"":""501100004234"",""OrgRef"":""65408"",""Wikidata"":""Q839900""}",http://www.puc-campinas.edu.br,https://en.wikipedia.org/wiki/Pontifical_Catholic_University_of_Campinas
970,Universidade Federal Rural da Amazônia,,,http://www.ufra.edu.br,https://pt.wikipedia.org/wiki/Universidade_Federal_Rural_da_Amazônia
971,Universidade Federal do Estado do Rio de Janeiro UNIRIO,"{""pt"":""Universidade Federal do Estado do Rio de Janeiro""}","{""ISNI"":""0000 0001 2237 7915"",""OrgRef"":""24313190"",""Wikidata"":""Q3011938""}",http://www.unirio.br,https://en.wikipedia.org/wiki/Federal_University_of_the_State_of_Rio_de_Janeiro
972,Universidade Federal de Itajubá UNIFEI,"{""pt"":""Universidade Federal de Itajubá""}","{""ISNI"":""0000 0000 8992 4656"",""FundRef"":""501100005673    "",""Wikidata"":""Q7894372""}",http://www.unifei.edu.br,https://en.wikipedia.org/wiki/Federal_University_of_Itajubá
973,Universidade Federal de Alagoas,"{""pt"":""Universidade Federal de Alagoas""}","{""ISNI"":""0000 0001 2154 120X"",""OrgRef"":""2407712"",""Wikidata"":""Q5440475""}",http://www.ufal.edu.br,https://en.wikipedia.org/wiki/Federal_University_of_Alagoas
975,Universidade do Sul de Santa Catarina UNISUL,,"{""ISNI"":""0000 0001 0648 9933""}",http://www.unisul.br,https://pt.wikipedia.org/wiki/Universidade_do_Sul_de_Santa_Catarina
976,Universidade de Fortaleza UNIFOR,,"{""ISNI"":""0000 0004 4687 5259""}",http://www.unifor.br,https://pt.wikipedia.org/wiki/Universidade_de_Fortaleza
977,Universidade Estadual do Sudoeste da Bahia UESB,"{""es"":""Universidad Estatal del Sudoeste de Bahía"",""pt"":""Universidade Estadual do Sudoeste da Bahia""}","{""ISNI"":""0000 0001 2192 9570"",""OrgRef"":""21324039"",""Wikidata"":""Q7603636""}",http://www.uesb.br,https://en.wikipedia.org/wiki/Southwest_Bahia_State_University
978,Universidade Regional de Blumenau FURB,,"{""ISNI"":""0000 0000 9143 5704""}",http://www.furb.br,https://pt.wikipedia.org/wiki/Universidade_Regional_de_Blumenau
979,Universidade Estadual de Santa Cruz UESC,,"{""ISNI"":""0000 0001 2205 1915"",""OrgRef"":""47000354""}",http://www.uesc.br,https://en.wikipedia.org/wiki/Universidade_Estadual_de_Santa_Cruz_(UESC)
980,Universidade de Pernambuco,"{""en"":""University of Pernambuco""}","{""ISNI"":""0000 0000 9011 5442"",""FundRef"":""501100003067    "",""OrgRef"":""6274454"",""Wikidata"":""Q7894399""}",http://www.upe.br,https://en.wikipedia.org/wiki/University_of_Pernambuco
981,Universidade do Extremo Sul Catarinense UNESC,"{""fr"":""Université de l'extrême sud de santa catarina""}","{""ISNI"":""0000 0001 1915 6046"",""OrgRef"":""31625374"",""Wikidata"":""Q2495752""}",http://www.unesc.net,https://en.wikipedia.org/wiki/Universidade_do_Extremo_Sul_Catarinense
982,Universidade Federal do Pampa UNIPAMPA,"{""en"":""Federal University of Pampa""}","{""ISNI"":""0000 0004 0387 9962"",""OrgRef"":""20684130"",""Wikidata"":""Q7894382""}",http://www.unipampa.edu.br,https://en.wikipedia.org/wiki/Universidade_Federal_do_Pampa
983,Universidade Federal dos Vales do Jequitinhonha e Mucuri UFVJM,"{""en"":""Federal University from Jequitinhonha and Mucuri's Valleys""}","{""ISNI"":""0000 0004 0643 9823""}",http://www.ufvjm.edu.br,https://en.wikipedia.org/wiki/UFVJM
984,Universidade Estadual do Norte Fluminense Darcy Ribeiro,"{""es"":""Universidad Estatal del Norte Fluminense"",""pt"":""Universidade Estadual do Norte Fluminense Darcy Ribeiro""}","{""ISNI"":""0000 0000 9087 6639"",""OrgRef"":""22672417"",""Wikidata"":""Q7603631""}",http://www.uenf.br,https://en.wikipedia.org/wiki/State_University_of_Norte_Fluminense
985,Centro Federal de Educacão Tecnológica de Minas Gerais CEFET-MG,"{""fr"":""Centre fédéral d'éducation technologique du minas gerais"",""pt"":""Centro Federal de Educação Tecnológica de Minas Gerais""}","{""ISNI"":""0000 0001 2002 2854"",""OrgRef"":""25077969"",""Wikidata"":""Q159106""}",http://www.cefetmg.br,https://en.wikipedia.org/wiki/Centro_Federal_de_Educação_Tecnológica_de_Minas_Gerais
986,Universidade Estadual de Goiás UEG,,,http://www.ueg.br,https://pt.wikipedia.org/wiki/Universidade_Estadual_de_Goiás
987,Universidade Federal do Recôncavo da Bahia UFRB,,,http://www.ufrb.edu.br,https://en.wikipedia.org/wiki/Universidade_Federal_do_Recôncavo_da_Bahia
988,Universidade Estadual do Centro Oeste UNICENTRO,,"{""ISNI"":""0000 0001 1581 1066""}",http://www.unicentro.br,https://pt.wikipedia.org/wiki/Universidade_Estadual_do_Centro-Oeste
989,Universidade do Estado de Mato Grosso UNEMAT,,,http://www.unemat.br,https://en.wikipedia.org/wiki/Universidade_do_Estado_de_Mato_Grosso
990,Universidade Federal de Alfenas UNIFAL-MG,"{""pt"":""Universidade Federal de Alfenas""}","{""ISNI"":""0000 0004 0643 7932"",""OrgRef"":""38945591"",""Wikidata"":""Q10387825""}",http://www.unifal-mg.edu.br,https://en.wikipedia.org/wiki/Universidade_Federal_de_Alfenas
991,Universidade Veiga de Almeida,,"{""ISNI"":""0000 0001 1090 0051""}",http://www.uva.br,https://pt.wikipedia.org/wiki/Universidade_Veiga_de_Almeida
992,Universidade Federal de Rondônia,,"{""OrgRef"":""824876"",""Wikidata"":""Q7894377""}",http://www.unir.br,https://en.wikipedia.org/wiki/Universidade_Federal_de_Rondônia
993,Universidade Federal da Grande Dourados UFGD,"{""en"":""Federal University of Dourados Region""}","{""ISNI"":""0000 0004 0388 2432"",""OrgRef"":""27705520"",""Wikidata"":""Q7894371""}",http://www.ufgd.edu.br,https://en.wikipedia.org/wiki/Universidade_Federal_da_Grande_Dourados
994,Universidade Paulista UNIP,,"{""ISNI"":""0000 0000 8645 7167"",""OrgRef"":""47002737""}",http://www.unip.br,https://pt.wikipedia.org/wiki/Universidade_Paulista
995,Universidade Federal do Tocantins UFT,,,http://www.site.uft.edu.br,https://en.wikipedia.org/wiki/Universidade_Federal_do_Tocantins
996,Universidade Federal do Vale do São Francisco UNIVASF,"{""en"":""Federal University of São Francisco Valley""}","{""ISNI"":""0000 0004 0643 9364"",""OrgRef"":""27174469"",""Wikidata"":""Q7894383""}",http://www.univasf.edu.br,https://en.wikipedia.org/wiki/Universidade_Federal_do_Vale_do_São_Francisco
997,Universidade Federal do Acre UFAC,"{""en"":""Federal University of Acre""}",,http://www.ufac.br,https://en.wikipedia.org/wiki/Universidade_Federal_do_Acre
999,Universidade de Taubaté UNITAU,"{""en"":""University of Taubaté""}","{""ISNI"":""0000 0001 1395 7782"",""OrgRef"":""12815187"",""Wikidata"":""Q7894404""}",http://www.unitau.br,https://en.wikipedia.org/wiki/Universidade_de_Taubaté
1000,Universidade Comunitaria da Região de Chapecó UNOCHAPECÓ,,"{""ISNI"":""0000 0001 1552 4665""}",http://www.unochapeco.edu.br,https://pt.wikipedia.org/wiki/Universidade_Comunitária_Regional_de_Chapecó
1001,Universidade do Vale do Paraíba UNIVAP,"{""en"":""University of Paraíba Valley""}","{""ISNI"":""0000 0000 8670 2898"",""OrgRef"":""4179460"",""Wikidata"":""Q7894998""}",http://www.univap.br,https://en.wikipedia.org/wiki/Universidade_do_Vale_do_Paraíba
1002,Universidade do Estado do Amazonas UEA,"{""pt"":""Universidade do Estado do Amazonas""}","{""ISNI"":""0000 0000 8024 0602"",""OrgRef"":""16082284"",""Wikidata"":""Q7896773""}",http://www.uea.edu.br,https://en.wikipedia.org/wiki/University_of_the_State_of_Amazonas
1003,Universidade Federal do Triangulo Mineiro UFTM,,"{""ISNI"":""0000 0004 0643 8003"",""FundRef"":""501100004878""}",http://www.uftm.edu.br,https://en.wikipedia.org/wiki/Federal_University_of_Triângulo_Mineiro
1004,Universidade Federal Rural do Semi-Árido UFERSA,"{""en"":""Federal Rural University of Semi-Árido""}","{""ISNI"":""0000 0004 0644 0007"",""OrgRef"":""26915944"",""Wikidata"":""Q7894369""}",http://www.ufersa.edu.br,https://en.wikipedia.org/wiki/Universidade_Federal_Rural_do_Semi-Árido
1005,Universidade Estadual de Mato Grosso do Sul,"{""pt"":""Universidade Estadual de Mato Grosso do Su""}","{""ISNI"":""0000 0004 0615 3104""}",http://www.uems.br,https://en.wikipedia.org/wiki/Mato_Grosso_do_Sul_State_University
1006,Universidade Tiradentes UNIT,,,http://www.unit.br,https://pt.wikipedia.org/wiki/Universidade_Tiradentes
1008,Universidade Regional Integrada do Alto Uruguai e das Missões URI,,,http://www.uri.br,https://pt.wikipedia.org/wiki/Universidade_Regional_Integrada_do_Alto_Uruguai_e_das_Missões
1009,Universidade Regional do Noroeste do Estado do Rio Grande do Sul UNIJUÍ,,,http://www.unijui.edu.br,https://pt.wikipedia.org/wiki/Universidade_Regional_do_Noroeste_do_Estado_do_Rio_Grande_do_Sul
1012,Universidade Metodista de Piracicaba UNIMEP,,"{""ISNI"":""0000 0001 0271 5964""}",http://www.unimep.br,https://pt.wikipedia.org/wiki/Universidade_Metodista_de_Piracicaba
